,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
0.275997,20,-27.986010999999998,0.023384798999999998,-27.962626,11,-22.774724,0.022001735,-22.752723
0.3871,21,-27.989248999999997,0.033356067999999996,-27.955893,11,-22.777451,0.030369576000000002,-22.747081
0.5431,22,-27.992447,0.04830835,-27.944138,11,-22.779957,0.043549232,-22.736407999999997
0.7617,23,-27.993565000000004,0.071172502,-27.922393,11,-22.780344,0.064816366,-22.715528
1.0685,24,-27.987940999999996,0.10437832,-27.883562,11,-22.774631,0.096480645,-22.678151
1.4988,25,-27.974541,0.14363648,-27.830904999999998,11,-22.761973,0.13424436,-22.627729000000002
2.1024,26,-27.957378000000002,0.18371073,-27.773667,11,-22.745599,0.17351975,-22.572079000000002
2.949,27,-27.937934000000002,0.22591115,-27.712023,11,-22.726677,0.21662171,-22.510056
4.1366,28,-27.916655,0.27183063,-27.644824,11,-22.705319,0.26640108,-22.438917
5.8025,29,-27.89405,0.32269644,-27.571354,11,-22.681797,0.3226933,-22.359103
8.1392,30,-27.870215,0.38016086,-27.490053999999997,11,-22.655781,0.38500867,-22.270773000000002
11.417,31,-27.845113,0.44560344,-27.399509000000002,11,-22.627023,0.45232589,-22.174697000000002
16.0147,32,-27.820489000000002,0.51902425,-27.301465000000004,11,-22.59703,0.52297358,-22.074056
22.464,33,-27.801343,0.60125216,-27.200090999999997,11,-22.571213,0.5956148,-21.975599
31.5105,34,-27.791284,0.70003569,-27.091248999999998,11,-22.553342,0.68536971,-21.867972
44.2001,35,-27.791272999999997,0.82633224,-26.964940000000002,11,-22.543578,0.81696803,-21.72661
62.0,36,-27.810691,0.98500607,-26.825684999999996,11,-22.550698999999998,0.99877244,-21.551927
85.775,37,-27.869931,1.1749266999999999,-26.695003999999997,11,-22.595279,1.2193329,-21.375946
109.55,38,-27.956869,1.3589029,-26.597966999999997,11,-22.668148000000002,1.4245693000000001,-21.243578
133.325,39,-28.06468,1.5462516000000002,-26.518428000000004,11,-22.761738,1.6260434,-21.135694
157.1,40,-28.203208,1.729732,-26.473476,11,-22.886657,1.818764,-21.067892999999998
180.875,41,-28.388388,1.9204011000000003,-26.467987,11,-23.059467,2.0165237,-21.042944
204.65,42,-28.613894000000002,2.1578986000000002,-26.455996000000003,11,-23.269147,2.2602453,-21.008902
228.425,43,-28.857709999999997,2.4660312,-26.391678999999996,11,-23.49096,2.5763596,-20.9146
252.2,44,-29.112240999999997,2.8301295,-26.282110999999997,11,-23.714858,2.9467415,-20.768116
275.975,45,-29.375186,3.2383226,-26.136863,11,-23.936792,3.3568038000000002,-20.579988
299.75,46,-29.644828999999998,3.6834661,-25.961363000000002,11,-24.152119,3.7995726000000003,-20.352546
323.525,47,-29.919633,4.1599045,-25.759728,11,-24.759268,5.5887758000000005,-19.170492000000003
347.3,48,-30.198161,4.6627912,-25.535369,11,-25.965138,8.1033951,-17.861743
371.075,49,-30.479029999999998,5.1878151,-25.291215,11,-26.184286,8.532489199999999,-17.651796
394.85,50,-30.760863,5.7310436,-25.02982,11,-26.832746000000004,9.650266,-17.182479999999998
418.625,51,-31.042221,6.2885372,-24.753684,11,-27.03033,10.105808,-16.924522
442.4,52,-31.321973999999997,6.8565552,-24.465419,11,-29.698431,16.458822,-13.239609
466.175,53,-31.599453999999998,7.4315253,-24.167929,11,-31.315634999999997,17.016828,-14.298807
489.95,54,-31.874468,8.0103426,-23.864125,11,-31.586419,17.340737,-14.245682
513.725,55,-32.147058,8.590708,-23.55635,11,-31.854135999999997,17.684779000000002,-14.169357000000002
537.5,56,-32.417225,9.1711254,-23.246098999999997,11,-32.118378,18.043348,-14.075029
561.275,57,-32.684814,9.750625999999999,-22.934188,11,-32.379084999999996,18.413899,-13.965186
585.05,58,-32.949555,10.328509,-22.621047,11,-32.635992,18.794535,-13.841457
608.825,59,-33.211079999999995,10.904233,-22.306847,11,-32.888666,19.183642000000003,-13.705024
632.6,60,-33.468941,11.477361,-21.99158,11,-33.136538,19.579776000000003,-13.556761999999999
656.375,61,-33.722627,12.047522,-21.675105,11,-33.378811,19.981444,-13.397367000000001
680.15,62,-33.971498,12.614362,-21.357135999999997,11,-33.614535,20.3874,-13.227135
703.925,63,-34.214766,13.177616,-21.03715,11,-33.842801,20.796642000000002,-13.046158
727.7,64,-34.451421999999994,13.737082999999998,-20.714339000000002,11,-34.062009,21.208597,-12.853411999999999
751.475,65,-34.680096999999996,14.292504999999998,-20.387592,11,-34.270215,21.622452,-12.647764
775.25,66,-34.898878,14.843407999999998,-20.05547,11,-34.464839000000005,22.037361999999998,-12.427477
799.025,67,-35.105145,15.388782,-19.716363,11,-34.641443,22.452320999999998,-12.189122
822.8,68,-35.295963,15.926429,-19.369535,11,-34.913562,24.702883,-10.210678999999999
846.575,69,-35.469476,16.452513,-19.016963,11,-35.165058,25.250017,-9.9150416
870.35,70,-35.626242,16.962583,-18.663659,11,-35.294621,25.588615,-9.7060055
894.125,71,-35.768603000000006,17.453954,-18.314649,11,-35.764058,27.152323,-8.6117352
917.9,72,-35.898462,17.927004999999998,-17.971457,11,-35.899271999999996,27.530163,-8.3691091
941.675,73,-36.015865000000005,18.383983999999998,-17.631882,11,-36.019104999999996,27.904011999999998,-8.1150928
965.45,74,-36.118553000000006,18.827361,-17.291192000000002,11,-36.121683000000004,28.273193,-7.8484898
989.225,75,-36.200511999999996,19.259172,-16.94134,11,-36.201737,28.638281,-7.5634554000000005
1013.0,76,-36.235408,19.68096,-16.554448,11,-36.235409999999995,28.999501000000002,-7.235908900000001
